Date,Close,High,Low,Open,Volume
2010-01-04,15.504140853881836,15.572415434622153,15.442049545613775,15.509088040175126,78541293
2010-01-05,15.435866355895996,15.53110466531292,15.375259297910246,15.514777908545808,120638494
2010-01-06,15.046745300292969,15.482122263500194,14.999744668744388,15.482122263500194,159744526
2010-01-07,14.696464538574219,15.089789014862646,14.660595310434827,15.07494651030894,257533695
2010-01-08,14.892385482788086,14.922812145225418,14.57302629423096,14.644516590097474,189680313
2010-01-11,14.869874954223633,14.95274482243697,14.694981549875894,14.95274482243697,289597429
2010-01-12,14.606916427612305,14.796899556276129,14.545568666040332,14.78428389983503,194859654
2010-01-13,14.523055076599121,14.554965987083465,14.196770042464221,14.260839080637908,260838034
2010-01-14,14.591331481933594,14.698939170491133,14.417179737535117,14.444143463979502,170239717
2010-01-15,14.347668647766113,14.683107381353494,14.29918281353783,14.677664813546432,218194794
2010-01-19,14.536168098449707,14.605433443349959,14.25589384193728,14.377354228760874,173315202
2010-01-20,14.357810974121094,14.495598110341891,14.231155243387834,14.495598110341891,130515377
2010-01-21,14.421384811401367,14.516376841166219,14.155953089749682,14.432764380697742,253253712
2010-01-22,13.605795860290527,14.115138200472842,13.231023998159316,13.964240018349573,273035583
2010-01-25,13.358175277709961,13.60258030497438,13.247104643901979,13.521193736838505,177458675
2010-01-26,13.418039321899414,13.595653064711597,13.266399490942197,13.307957560471648,174873019
2010-01-27,13.410122871398926,13.547414623040272,13.242155346237395,13.389590581440393,159170382
2010-01-28,13.216923713684082,13.531334755954338,13.125641835770521,13.469243453146778,129648138
2010-01-29,13.1093168258667,13.38266425305219,13.002203567808396,13.320821110885815,166240784
2010-02-01,13.185507774353027,13.254525902889535,13.11822206089479,13.224593672770109,90369462
2010-02-02,13.138505935668945,13.233496066969815,13.05167681359457,13.233496066969815,164462143
2010-02-03,13.378458976745605,13.410123620915813,13.067015463264484,13.077899651902232,120413655
2010-02-04,13.031146049499512,13.308698045264824,13.000966605733176,13.283962116134266,135614418
2010-02-05,13.142711639404297,13.197380744505937,12.9242805418354,13.071221344055415,126713179
2010-02-08,13.196638107299805,13.407647936472895,13.148647659559566,13.172642883429686,108175956
2010-02-09,13.270108222961426,13.396021345815837,13.236218627280836,13.346794811337066,113206742
2010-02-10,13.220882415771484,13.303505069172418,13.053658423865413,13.21148247753591,107380987
2010-02-11,13.269121170043945,13.370296483708877,13.098433293474185,13.19292900565652,96761331
2010-02-12,13.187981605529785,13.287673614130231,13.123169960033486,13.184271452582632,91529795
2010-02-16,13.390332221984863,13.460339213246357,13.217171240961052,13.280745848544331,146723904
2010-02-17,13.313895225524902,13.442281478651275,13.299052719869984,13.40764928118728,81492313
2010-02-18,13.437827110290527,13.482107404699214,13.262686511825574,13.297318705123073,93826371
2010-02-19,13.376976013183594,13.457866251916315,13.350753936262322,13.371285280697572,102506786
2010-02-22,13.42743968963623,13.543704727215042,13.382912170294984,13.53999457419952,86105539
2010-02-23,13.236218452453613,13.44796993353181,13.167447551593062,13.432385777731815,115334688
2010-02-24,13.147165298461914,13.319584641580231,13.123418235575611,13.209256607679167,93412827
2010-02-25,13.022486686706543,13.073446583695512,12.863426565490142,13.039556040503651,132864148
2010-02-26,13.031641960144043,13.154092163952408,12.949513740726731,13.046978900977022,82279251
2010-03-01,13.177345275878906,13.192187782775507,13.054895067578219,13.09101246582163,89851528
2010-03-02,13.384395599365234,13.498186555101062,13.234733521269797,13.246361254841306,174925214
2010-03-03,13.489777565002441,13.559041960280892,13.339621987091618,13.416553905272718,124039193
2010-03-04,13.719091415405273,13.757186544645608,13.511544521427712,13.518965773512498,127829347
2010-03-05,13.95706558227539,14.042656734425814,13.850447704733078,13.886316935953648,157074555
2010-03-08,13.914270401000977,13.981061676851809,13.877905788330407,13.971166357291239,95813793
2010-03-09,13.857622146606445,13.968197397482584,13.766341206680682,13.84921202451865,127540267
2010-03-10,14.259851455688477,14.310562244484458,13.907590587646608,13.945933884767348,227043838
2010-03-11,14.375869750976562,14.501288453216015,14.204193010044945,14.205676313454079,169966698
2010-03-12,14.336288452148438,14.552492696544169,14.326888514703164,14.549029761104837,110548817
2010-03-15,13.931586265563965,14.086689021925823,13.753971587306214,14.018166281751864,186853758
2010-03-16,13.981555938720703,14.061210087105307,13.871722344758712,13.898191637541967,137774484
2010-03-17,13.990460395812988,14.136164166510508,13.95805504822704,14.058241486461018,133362007
2010-03-18,14.011240005493164,14.061704521000674,13.926143295074036,13.969680992722273,71354455
2010-03-19,13.852922439575195,14.05082126391252,13.785636725637405,13.852922439575195,192486794
2010-03-22,13.791078567504883,14.022372545790834,13.711424418038867,13.756693587019534,160792439
2010-03-23,13.580810546875,13.811115659283221,13.407649556005728,13.779699179535104,220876809
2010-03-24,13.786872863769531,13.84921138720856,13.350753258501255,13.494477398214206,263592319
2010-03-25,13.924164772033691,14.149768949598771,13.8197728044719,13.828678307312027,157825359
2010-03-26,13.919464111328125,14.03573008480771,13.853416384841896,13.983286882852125,108252241
2010-03-29,13.913527488708496,13.96968084102766,13.86702034346069,13.927132012683938,124645457
2010-03-30,14.018908500671387,14.041666691975877,13.859846484366264,13.922926655270047,79412546
2010-03-31,14.029051780700684,14.093863422711639,13.922432959221997,13.977844663559342,121686407
2010-04-01,14.070610046386719,14.185638991067107,13.990213299005033,14.133690221522832,84423257
2010-04-05,14.125279426574707,14.221012162240493,14.075556561641735,14.122558142815254,76345092
2010-04-06,14.05626392364502,14.12231260460244,13.986504142431023,14.086937805908649,82712870
2010-04-07,13.940491676330566,14.069374260434243,13.8989336070009,14.03350408184702,103626969
2010-04-08,14.038204193115234,14.096585348378175,13.854159012465598,13.93505019684827,78191988
2010-04-09,14.00678825378418,14.069868429074388,13.951870982988932,14.038203785622706,82572346
2010-04-12,14.167826652526855,14.199244075720145,14.006786902866725,14.034739496428703,94448695
2010-04-13,14.515140533447266,14.5673355723536,14.128247471532772,14.162880615577254,157078570
2010-04-14,14.570305824279785,14.65292753020202,14.446865805487688,14.59652695379147,136618166
2010-04-15,14.726150512695312,14.788983470359353,14.552741362456231,14.648722266731626,271485795
2010-04-16,13.609257698059082,14.070856763748331,13.596394825138129,13.927132629108659,491254466
2010-04-19,13.60802173614502,13.704249855481065,13.48186138920335,13.574626573058676,156343827
2010-04-20,13.730225563049316,13.844510965718909,13.631769641051497,13.708703455592156,119542401
2010-04-21,13.711917877197266,13.859104943819187,13.658979294677465,13.765350894143175,96018557
2010-04-22,13.532819747924805,13.667390210446614,13.441043436978138,13.655021772392868,131719875
2010-04-23,13.481613159179688,13.588726413263709,13.414328398892183,13.537520244195873,83889263
2010-04-26,13.151371002197266,13.481614403620117,13.091259324508725,13.481119969134616,175407013
2010-04-27,13.087547302246094,13.31686353776567,13.042278134236927,13.08482601838255,154364435
2010-04-28,13.090764045715332,13.230281703338614,12.888906917661922,13.16274877676067,136754676
2010-04-29,13.160274505615234,13.271593295381367,13.028425320033906,13.194165997779642,122814620
2010-04-30,13.004429817199707,13.300782640904165,12.997998380769973,13.138754013725478,97781139
2010-05-03,13.125641822814941,13.183033156921688,12.989092673477634,13.02421930326339,74590540
2010-05-04,12.526256561279297,13.030157266831823,12.472824487419585,13.0247146989568,243963019
2010-05-05,12.610116958618164,12.757551251043937,12.380306286671296,12.392921942811316,183975008
2010-05-06,12.335779190063477,12.802078256556294,11.379185830117915,12.585132344973463,200753664
2010-05-07,12.198981285095215,12.500282249783146,11.906833040855256,12.36793768193134,204322993
2010-05-10,12.904244422912598,12.933187783565595,12.68037169117262,12.714261290963293,165738910
2010-05-11,12.59255313873291,12.86045894287243,12.572021795401552,12.756314186892256,133402157
2010-05-12,12.50201416015625,12.66651685154871,12.41815353458695,12.66651685154871,154649500
2010-05-13,12.637822151184082,12.9129019874728,12.625206495230108,12.776846319863758,133530637
2010-05-14,12.554953575134277,12.640544733333583,12.275916340219922,12.610365285079913,165257111
2010-05-17,12.565836906433105,12.575484061648579,12.327863325334357,12.536399111937111,112170874
2010-05-18,12.328357696533203,12.64004937088858,12.29619956545419,12.616053197204279,113443627
2010-05-19,12.230892181396484,12.354825670706262,12.065398733124857,12.276161345620649,138344613
2010-05-20,11.750493049621582,12.011966462630292,11.7205608221546,11.999350806871526,197268650
2010-05-21,11.677270889282227,11.99761990341161,11.488029413653436,11.603305577405992,389084940
2010-05-24,11.803678512573242,12.116111840751815,11.794773956232195,11.89199094901764,174475535
2010-05-25,11.801451683044434,11.810851620304874,11.478382356086756,11.580793744290705,121148398
2010-05-26,11.761872291564941,12.115369226490015,11.750245505010085,11.925138896181975,139545096
2010-05-27,12.132684707641602,12.178449254490387,11.899906498034639,11.99638183032076,112785168
2010-05-28,12.013202667236328,12.206648707745195,11.948143813593187,12.189085867220909,116226017
2010-06-01,11.932561874389648,12.147528164985031,11.876902000080849,11.88457141795057,107071833
2010-06-02,12.204669952392578,12.21703839000668,11.91004861569832,12.039176506234213,102012942
2010-06-03,12.507208824157715,12.566577897299892,12.237571560458814,12.24771314960563,146575349
2010-06-04,12.337015151977539,12.597499690226606,12.28704601731795,12.36175297568912,157399770
2010-06-07,12.010482788085938,12.391190664755543,11.951854421064024,12.345426117507198,145852650
2010-06-08,11.99217700958252,12.092610664783583,11.813079022857798,12.068121004439883,107806577
2010-06-09,11.72600269317627,12.093600499270382,11.676033556320846,12.052535918486948,109569158
2010-06-10,12.047341346740723,12.084199445409455,11.771024479374024,11.883084920288386,103502504
2010-06-11,12.084198951721191,12.089394301936768,11.914006477321049,11.935775799837835,71535130
2010-06-14,11.952845573425293,12.232624449653747,11.952845573425293,12.232130015173771,81921917
2010-06-15,12.318958282470703,12.378575520805084,11.927860636377659,11.950123447102166,171022641
2010-06-16,12.40009593963623,12.467628866181887,12.27245133930776,12.273935589860331,91915234
2010-06-17,12.370657920837402,12.51388762295927,12.286799186930995,12.454024114684271,79388456
2010-06-18,12.369421005249023,12.454517713944762,12.322419426026842,12.430769707128057,115346733
2010-06-21,12.085685729980469,12.392675557115718,11.994900169864357,12.36620720972994,119787316
2010-06-22,12.028541564941406,12.28457241422021,12.015677744575317,12.118832683150474,89120799
2010-06-23,11.92464542388916,12.044373392888941,11.828416352723414,12.044373392888941,81468223
2010-06-24,11.75271987915039,11.941960413618512,11.70720349130844,11.86552292698977,76027907
2010-06-25,11.692852973937988,11.815797586037833,11.640409778396172,11.801202300035271,90144622
2010-06-28,11.678011894226074,11.813325906940026,11.602068848702782,11.690628497071906,70756221
2010-06-29,11.237192153930664,11.491739689730474,11.159516694764712,11.46428152952559,140609069
2010-06-30,11.00688648223877,11.32550493617193,11.001197645040815,11.254508134278367,144668227
2010-07-01,10.87182331085205,11.092233109016151,10.726862130522058,11.015299293356874,141070793
2010-07-02,10.799094200134277,10.940838703875869,10.785488728245472,10.924512895363236,77730264
2010-07-06,10.787220001220703,11.074172886194695,10.7268611126807,10.983387336168116,102787835
2010-07-07,11.136758804321289,11.163722530827451,10.770151768479666,10.842631879344102,125657235
2010-07-08,11.294088363647461,11.313136403051914,11.123400502243193,11.219628620951124,107156148
2010-07-09,11.564467430114746,11.707201739229076,11.447954246735106,11.675043611865044,173909421
2010-07-12,11.77077865600586,11.860080915201662,11.6532765807201,11.685187497154022,133875926
