Date,Close,High,Low,Open,Volume
2010-01-04,85.27918243408203,85.32432972661049,83.90965906430161,84.55679704858333,118944600
2010-01-05,85.50493621826172,85.5425627944706,84.91799837186399,85.22652022195021,111579900
2010-01-06,85.56517028808594,85.77586541977085,85.35447515640104,85.42219613115186,116074400
2010-01-07,85.9263916015625,86.03173919874014,85.16637901534081,85.40717434332021,131091100
2010-01-08,86.2123031616211,86.24992975033221,85.52754402696755,85.70061255661136,126402800
2010-01-11,86.33269500732422,86.63368472282647,85.96397284611555,86.59606387889411,106375700
2010-01-12,85.52754974365234,85.94141354208047,85.1964541121004,85.76081853442113,163333500
2010-01-13,86.24992370605469,86.49071893030164,85.30931646430706,85.7457538613096,161822000
2010-01-14,86.4831771850586,86.6411984848317,86.09940789074675,86.15208165733779,115718800
2010-01-15,85.51245880126953,86.41543917921167,85.18136331688645,86.33267104912512,212283100
2010-01-19,86.58100891113281,86.6336826842073,85.47485393555792,85.49743333059901,139172700
2010-01-20,85.70060729980469,86.12199751066682,85.01584820715371,85.99407630251382,216490200
2010-01-21,84.05265808105469,85.98654627728774,83.94731053270041,85.72317740640209,344859600
2010-01-22,82.17893981933594,84.08272719384193,82.08863949361309,83.67638433960217,345942400
2010-01-25,82.60032653808594,83.08192251491296,82.3294370538204,82.93142197808938,186937500
2010-01-26,82.25420379638672,83.12708989792152,82.05103519882802,82.27677744711437,211168800
2010-01-27,82.64550018310547,82.8336215952999,81.51677170993881,82.14885689922738,271863600
2010-01-28,81.69734954833984,82.96152540317138,81.20071210948211,82.91637811082305,316104000
2010-01-29,80.80944061279297,82.62293394472994,80.68151941886666,82.0510431928688,310677600
2010-02-01,82.06608581542969,82.07361227965674,80.89221000045332,81.38132683703017,187865000
2010-02-02,83.05935668945312,83.21737797316113,81.93062831353063,82.21657650967701,216327900
2010-02-03,82.64550018310547,83.134617003013,82.40470500513698,82.68312102093842,172730700
2010-02-04,80.09456634521484,82.04350122647097,80.07951341876745,82.00588039237114,356715700
2010-02-05,80.2601089477539,80.4256509410035,78.69493767604803,80.18485580235713,493585800
2010-02-08,79.68069458007812,80.76427561123899,79.62049435812271,80.32030615057924,224166900
2010-02-09,80.68150329589844,81.38131510183915,79.96663856367424,80.61377660964132,337820500
2010-02-10,80.52349853515625,80.96746235443925,79.84626023869787,80.5535986528889,240511500
2010-02-11,81.36627197265625,81.45657231820213,79.95160100516375,80.41814417896924,223591600
2010-02-12,81.29853057861328,81.34367786953,80.14722873216881,80.5084185415196,304622100
2010-02-16,82.57777404785156,82.6605479290577,81.13300297026984,81.91558873921242,159317500
2010-02-17,82.96906280517578,83.08193679193793,82.57776708320159,82.97658352755299,168845100
2010-02-18,83.45820617675781,83.63127470272421,82.80354143777004,82.83364155989707,193708600
2010-02-19,83.6312484741211,83.95481750924432,83.04431062924863,83.23995849120928,222684900
2010-02-22,83.64631652832031,83.96235915717541,83.3979948595011,83.93978550383012,132346900
2010-02-23,82.63043975830078,83.67639425592414,82.41221825103275,83.4205519142364,207497000
2010-02-24,83.39044189453125,83.52588951257036,82.66805651199222,82.87875153094002,176350700
2010-02-25,83.27755737304688,83.33775758255112,81.97576085331325,82.20150302744224,259634700
2010-02-26,83.33026885986328,83.61621711400521,82.85620491259034,83.35284251339857,173589300
2010-03-01,84.19564056396484,84.27841446602488,83.65384983812145,83.67642349486302,147709700
2010-03-02,84.42888641357422,84.83522934762362,84.27839158215286,84.55681333539316,160992400
2010-03-03,84.50413513183594,85.00829910572776,84.29343434149906,84.64710349187406,150785000
2010-03-04,84.7599868774414,84.8803873424114,84.30097015151108,84.61701276054208,135770400
2010-03-05,85.97146606445312,86.03918700194887,85.10610661450856,85.309280909013,176118800
2010-03-08,85.98655700683594,86.17467847251565,85.83606213069677,85.97903628173705,114631200
2010-03-09,86.12952423095703,86.52834078756158,85.68556036334401,85.7307076743525,154556700
